ID,Sex,Date,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
8255,1,42096.69792,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,RICHMOND,0,1000 Block of POINTLOBOS AV,-122.5136421,37.77846922
8256,0,42096.6875,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,CENTRAL,0,POST ST / POWELL ST,-122.4084039,37.78829339
8257,1,42096.6875,NON-CRIMINAL,LOST PROPERTY,Thursday,INGLESIDE,0,SAN BRUNO AV / ORDWAY ST,-122.4007371,37.72040913
8258,1,42096.6875,BURGLARY,"BURGLARY,APT UNDER CONSTRUCTION, UNLAWFUL ENTRY",Thursday,SOUTHERN,0,800 Block of BRYANT ST,-122.4034048,37.77542071
8259,0,42096.68056,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,NORTHERN,1,FILLMORE ST / TURK ST,-122.4321428,37.78049558
8260,0,42096.66944,LARCENY/THEFT,GRAND THEFT BICYCLE,Thursday,NORTHERN,0,1800 Block of WASHINGTON ST,-122.4237213,37.79299795
8261,1,42096.66667,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,NORTHERN,1,FILLMORE ST / TURK ST,-122.4321428,37.78049558
8262,0,42096.66667,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,0,1800 Block of SACRAMENTO ST,-122.4233649,37.79123736
8263,0,42096.66597,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,TENDERLOIN,0,400 Block of ELLIS ST,-122.4136313,37.78480537
8264,0,42096.66597,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,TENDERLOIN,0,0 Block of POWELL ST,-122.4078454,37.78509432
8265,1,42096.64861,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Thursday,CENTRAL,0,2700 Block of TAYLOR ST,-122.4156428,37.80776249
8266,1,42096.64583,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Thursday,CENTRAL,0,BEACH ST / JONES ST,-122.4172651,37.80707305
8267,0,42096.6375,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,NORTHERN,0,2300 Block of LOMBARD ST,-122.4401987,37.79943523
8268,0,42096.63264,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Thursday,BAYVIEW,0,TENNESSEE ST / 23RD ST,-122.3890025,37.75532988
8269,1,42096.63264,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Thursday,BAYVIEW,0,TENNESSEE ST / 23RD ST,-122.3890025,37.75532988
8270,1,42096.63194,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,CENTRAL,0,200 Block of POST ST,-122.4060218,37.78864912
8271,0,42096.62847,ASSAULT,BATTERY,Thursday,CENTRAL,0,800 Block of POST ST,-122.4158219,37.78729329
8272,0,42096.625,DISORDERLY CONDUCT,"DISTURBING THE PEACE, SWEARING",Thursday,NORTHERN,0,OAK ST / FILLMORE ST,-122.4308276,37.77397122
8273,0,42096.625,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,NORTHERN,0,OAK ST / FILLMORE ST,-122.4308276,37.77397122
8274,0,42096.625,MISSING PERSON,MISSING JUVENILE,Thursday,BAYVIEW,0,1400 Block of PHELPS ST,-122.3944389,37.7364439
8275,0,42096.625,MISSING PERSON,FOUND PERSON,Thursday,BAYVIEW,0,1400 Block of PHELPS ST,-122.3944389,37.7364439
8276,1,42096.625,MISSING PERSON,MISSING JUVENILE,Thursday,BAYVIEW,1,1400 Block of PHELPS ST,-122.3944389,37.7364439
8277,0,42096.625,MISSING PERSON,FOUND PERSON,Thursday,BAYVIEW,1,1400 Block of PHELPS ST,-122.3944389,37.7364439
8278,0,42096.625,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Thursday,CENTRAL,0,600 Block of COLUMBUS AV,-122.4112191,37.80094362
8279,1,42096.625,MISSING PERSON,FOUND PERSON,Thursday,SOUTHERN,0,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707
8280,0,42096.625,MISSING PERSON,MISSING JUVENILE,Thursday,SOUTHERN,0,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707
8281,0,42096.61458,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,BAYVIEW,0,200 Block of WILLIAMS AV,-122.3977444,37.72993469
8282,0,42096.60417,LARCENY/THEFT,GRAND THEFT PURSESNATCH,Thursday,MISSION,0,1000 Block of POTRERO AV,-122.4065391,37.75648641
8283,1,42096.60417,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,RICHMOND,0,3100 Block of JACKSON ST,-122.4468115,37.79085524
8284,1,42096.60417,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Thursday,SOUTHERN,0,0 Block of THE EMBARCADERONORTH ST,-122.3883799,37.78331041
8285,0,42096.60069,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Thursday,MISSION,0,LILAC ST / 24TH ST,-122.4178782,37.75227316
8286,1,42096.60069,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Thursday,MISSION,0,LILAC ST / 24TH ST,-122.4178782,37.75227316
8287,0,42096.59375,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Thursday,TARAVAL,0,1400 Block of 34TH AV,-122.4930703,37.76003662
8288,1,42096.58889,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,MISSION,0,16TH ST / CAPP ST,-122.418701,37.76510988
8289,0,42096.58889,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Thursday,MISSION,0,16TH ST / CAPP ST,-122.418701,37.76510988
8290,1,42096.58889,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,MISSION,0,16TH ST / CAPP ST,-122.418701,37.76510988
8291,1,42096.58333,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,NORTHERN,0,3200 Block of OCTAVIA ST,-122.4298313,37.80211881
8292,1,42096.58333,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,NORTHERN,1,FILLMORE ST / GOLDEN GATE AV,-122.4319524,37.77956475
8293,0,42096.58333,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,NORTHERN,1,FILLMORE ST / GOLDEN GATE AV,-122.4319524,37.77956475
8294,1,42096.58333,OTHER OFFENSES,PAROLE VIOLATION,Thursday,NORTHERN,1,FILLMORE ST / GOLDEN GATE AV,-122.4319524,37.77956475
8295,1,42096.57986,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,0,800 Block of BRYANT ST,-122.4034048,37.77542071
8296,1,42096.57361,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Thursday,SOUTHERN,0,800 Block of BRYANT ST,-122.4034048,37.77542071
8297,1,42096.5625,SECONDARY CODES,GANG ACTIVITY,Thursday,PARK,0,EDDY ST / DIVISADERO ST,-122.4389286,37.78058745
8298,0,42096.5625,SUSPICIOUS OCC,"SUSPICIOUS AUTO, POSSIBLY SEX",Thursday,PARK,0,EDDY ST / DIVISADERO ST,-122.4389286,37.78058745
8299,1,42096.5625,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,NORTHERN,0,GROVE ST / POLK ST,-122.4182299,37.77848954
8300,0,42096.5625,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,MISSION,0,16TH ST / MISSION ST,-122.4196718,37.76505012
8301,0,42096.5625,ROBBERY,ROBBERY OF A BANK WITH A GUN,Thursday,CENTRAL,0,200 Block of CALIFORNIA ST,-122.3993925,37.79333689
8302,0,42096.5625,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",Thursday,NORTHERN,0,1400 Block of VANNESS AV,-122.4219213,37.7892209
8303,0,42096.5625,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,MISSION,0,1200 Block of TREAT AV,-122.4128304,37.75014951
8304,1,42096.5625,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Thursday,NORTHERN,0,1900 Block of BROADWAY ST,-122.4291716,37.79494403
8305,1,42096.56111,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,NORTHERN,0,1900 Block of LAGUNA ST,-122.4288789,37.78905589
8306,1,42096.55903,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Thursday,MISSION,1,13TH ST / SOUTH VAN NESS AV,-122.4177567,37.76981424
8307,0,42096.55903,WARRANTS,WARRANT ARREST,Thursday,MISSION,1,13TH ST / SOUTH VAN NESS AV,-122.4177567,37.76981424
8308,1,42096.55556,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,BAYVIEW,0,1100 Block of SELBY ST,-122.3994665,37.74024109
8309,0,42096.54792,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,INGLESIDE,1,LONDON ST / RUSSIA AV,-122.4363837,37.72121027
8310,0,42096.54792,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Thursday,INGLESIDE,1,LONDON ST / RUSSIA AV,-122.4363837,37.72121027
8311,0,42096.54722,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,SOUTHERN,0,HOWARD ST / HARRIET ST,-122.4076956,37.77931698
8312,1,42096.54167,ASSAULT,THREATS AGAINST LIFE,Thursday,NORTHERN,0,400 Block of HAYES ST,-122.4237716,37.77683789
8313,0,42096.54167,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,RICHMOND,0,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054
8314,0,42096.54167,NON-CRIMINAL,FIRE REPORT,Thursday,BAYVIEW,0,1400 Block of VANDYKE AV,-122.3896681,37.72753692
8315,0,42096.54167,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,CENTRAL,0,0 Block of FRANCISCO ST,-122.4061678,37.80564946
8316,0,42096.54028,DRUG/NARCOTIC,POSSESSION OF HEROIN,Thursday,NORTHERN,1,700 Block of ELLIS ST,-122.4185406,37.78407619
8317,1,42096.54028,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,NORTHERN,1,700 Block of ELLIS ST,-122.4185406,37.78407619
8318,1,42096.54028,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW,Thursday,NORTHERN,1,700 Block of ELLIS ST,-122.4185406,37.78407619
8319,1,42096.53125,FRAUD,"FORGERY, CREDIT CARD",Thursday,INGLESIDE,0,0 Block of OCEAN AV,-122.4359407,37.72379045
8320,0,42096.52986,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Thursday,INGLESIDE,0,300 Block of ARBOR ST,-122.4390687,37.73791875
8321,1,42096.52083,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,0,800 Block of BRYANT ST,-122.4034048,37.77542071
8322,1,42096.52083,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Thursday,CENTRAL,0,500 Block of FILBERT ST,-122.4087673,37.80150158
8323,1,42096.51736,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,SOUTHERN,0,1200 Block of MISSION ST,-122.4135835,37.77704362
8324,1,42096.51736,WARRANTS,ENROUTE TO U.S. MARSHALL,Thursday,SOUTHERN,0,1200 Block of MISSION ST,-122.4135835,37.77704362
8325,0,42096.51736,WARRANTS,WARRANT ARREST,Thursday,SOUTHERN,0,1200 Block of MISSION ST,-122.4135835,37.77704362
8326,1,42096.51528,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Thursday,TENDERLOIN,0,100 Block of ELLIS ST,-122.408269,37.78538311
8327,1,42096.51319,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,MISSION,1,17TH ST / BRYANT ST,-122.4103656,37.76431132
8328,0,42096.51042,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,TENDERLOIN,0,HYDE ST / MCALLISTER ST,-122.415318,37.78071793
8329,1,42096.50903,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,TENDERLOIN,0,400 Block of ELLIS ST,-122.4136313,37.78480537
8330,0,42096.5,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,BAYVIEW,0,600 Block of ILLINOIS ST,-122.3879236,37.76372692
8331,1,42096.5,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,0,2ND ST / BRYANT ST,-122.3936227,37.78307912
8332,0,42096.5,OTHER OFFENSES,INCIDENT ON SCHOOL GROUNDS,Thursday,PARK,0,0 Block of VEGA ST,-122.4458936,37.78012429
8333,0,42096.5,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Thursday,INGLESIDE,0,0 Block of PORTER ST,-122.4182141,37.73447225
8334,1,42096.5,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,CENTRAL,0,HYDE ST / BAY ST,-122.42018,37.80478965
8335,0,42096.5,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Thursday,MISSION,0,1000 Block of POTRERO AV,-122.4065391,37.75648641
8336,0,42096.5,SECONDARY CODES,JUVENILE INVOLVED,Thursday,PARK,0,0 Block of VEGA ST,-122.4458936,37.78012429
8337,0,42096.5,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,PARK,0,0 Block of VEGA ST,-122.4458936,37.78012429
8338,1,42096.49653,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,0,800 Block of BRYANT ST,-122.4034048,37.77542071
8339,0,42096.49306,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,TARAVAL,1,3200 Block of 20TH AV,-122.4756475,37.72852806
8340,0,42096.48958,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,RICHMOND,0,1000 Block of POINTLOBOS AV,-122.5136421,37.77846922
8341,0,42096.48472,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,0,1600 Block of MISSION ST,-122.4197944,37.7703629
8342,0,42096.48472,DRUG/NARCOTIC,POSSESSION OF HEROIN,Thursday,SOUTHERN,1,100 Block of 6TH ST,-122.4073765,37.77998926
8343,0,42096.48472,WARRANTS,WARRANT ARREST,Thursday,SOUTHERN,1,100 Block of 6TH ST,-122.4073765,37.77998926
8344,1,42096.48472,ASSAULT,BATTERY,Thursday,SOUTHERN,1,100 Block of 6TH ST,-122.4073765,37.77998926
8345,0,42096.48194,DRUG/NARCOTIC,POSSESSION OF HEROIN,Thursday,TENDERLOIN,1,TURK ST / LEAVENWORTH ST,-122.4140563,37.78279311
8346,1,42096.48194,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,TENDERLOIN,1,TURK ST / LEAVENWORTH ST,-122.4140563,37.78279311
8347,0,42096.48194,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Thursday,TENDERLOIN,1,TURK ST / LEAVENWORTH ST,-122.4140563,37.78279311
8348,1,42096.47917,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Thursday,CENTRAL,0,200 Block of GREEN ST,-122.4039665,37.80008112
8349,0,42096.47917,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Thursday,BAYVIEW,0,1100 Block of FITZGERALD AV,-122.3903603,37.72050646
8350,0,42096.47917,ASSAULT,BATTERY,Thursday,SOUTHERN,0,0 Block of MARKET ST,-122.3950978,37.79405905
8351,1,42096.47778,VANDALISM,"MALICIOUS MISCHIEF, STREET CARS/BUSES",Thursday,SOUTHERN,0,MARKET ST / 5TH ST,-122.4080683,37.78399168
8352,1,42096.47778,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Thursday,TENDERLOIN,0,TURK ST / LEAVENWORTH ST,-122.4140563,37.78279311
8353,1,42096.47778,OTHER OFFENSES,PAROLE VIOLATION,Thursday,TENDERLOIN,0,TURK ST / LEAVENWORTH ST,-122.4140563,37.78279311
8354,1,42096.47778,NON-CRIMINAL,FOUND PROPERTY,Thursday,TENDERLOIN,0,TURK ST / LEAVENWORTH ST,-122.4140563,37.78279311
8355,1,42096.47083,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Thursday,PARK,1,600 Block of ASHBURY ST,-122.4469059,37.76952331
8356,1,42096.46458,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,SOUTHERN,0,1200 Block of MISSION ST,-122.4135835,37.77704362
8357,1,42096.46111,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Thursday,TARAVAL,0,1300 Block of 10TH AV,-122.4672479,37.76304412
8358,1,42096.45833,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,TARAVAL,1,19TH AV / WINSTON DR,-122.4748992,37.72699053
8359,0,42096.45833,VEHICLE THEFT,STOLEN TRUCK,Thursday,BAYVIEW,0,100 Block of NORTHRIDGE RD,-122.378226,37.73129415
8360,0,42096.45486,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Thursday,RICHMOND,0,800 Block of 39TH AV,-122.4993187,37.77279708
8361,0,42096.45486,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,PARK,0,300 Block of BRODERICK ST,-122.4391162,37.77340218
8362,1,42096.45139,NON-CRIMINAL,LOST PROPERTY,Thursday,SOUTHERN,0,0 Block of 3RD ST,-122.4028355,37.7868009
8363,1,42096.45139,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Thursday,MISSION,0,2800 Block of MISSION ST,-122.418434,37.75141993
8364,1,42096.44792,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,RICHMOND,0,CALIFORNIA ST / LYON ST,-122.4454035,37.787436
8365,0,42096.44792,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,INGLESIDE,1,1600 Block of VALENCIA ST,-122.4202721,37.74733163
8366,1,42096.44236,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,CENTRAL,1,FRANCISCO ST / COLUMBUS AV,-122.4160558,37.80435405
8367,0,42096.44097,ASSAULT,THREATS AGAINST LIFE,Thursday,NORTHERN,0,1400 Block of FILLMORE ST,-122.4325443,37.78283887
8368,1,42096.44097,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,NORTHERN,0,1400 Block of FILLMORE ST,-122.4325443,37.78283887
8369,1,42096.44097,OTHER OFFENSES,RESISTING ARREST,Thursday,NORTHERN,0,1400 Block of FILLMORE ST,-122.4325443,37.78283887
8370,0,42096.4375,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,0,800 Block of BRYANT ST,-122.4034048,37.77542071
8371,1,42096.42708,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,TARAVAL,1,LOMITA AV / ALOHA AV,-122.4727216,37.75830944
8372,1,42096.41944,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,BAYVIEW,0,1900 Block of QUESADA AV,-122.3964688,37.73611814
8373,0,42096.41667,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,CENTRAL,0,LEAVENWORTH ST / GREENWICH ST,-122.4178006,37.80126838
8374,0,42096.41667,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,CENTRAL,0,400 Block of STOCKTON ST,-122.4069776,37.7899181
8375,0,42096.41667,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,CENTRAL,1,400 Block of COLUMBUS AV,-122.4084984,37.79905957
8376,0,42096.41667,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,CENTRAL,0,300 Block of POWELL ST,-122.4083843,37.78782711
8377,1,42096.41667,VEHICLE THEFT,STOLEN MOTORCYCLE,Thursday,CENTRAL,0,200 Block of CLAY ST,-122.3985731,37.7952924
8378,1,42096.41667,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,TENDERLOIN,0,400 Block of OFARRELL ST,-122.4117425,37.78588822
8379,0,42096.41111,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,SOUTHERN,0,GOLDEN GATE AV / TAYLOR ST,-122.4102935,37.78223059
8380,1,42096.39583,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,NORTHERN,0,1200 Block of TURK ST,-122.4288185,37.78086427
8381,0,42096.38542,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,0,GOLDEN GATE AV / FRANKLIN ST,-122.4220903,37.78082197
8382,1,42096.38194,OTHER OFFENSES,RESISTING ARREST,Thursday,BAYVIEW,0,1300 Block of ILLINOIS ST,-122.38707,37.75479042
8383,1,42096.38194,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,BAYVIEW,0,1300 Block of ILLINOIS ST,-122.38707,37.75479042
8384,0,42096.38194,FRAUD,FALSE ID TO PEACE OFFICER,Thursday,BAYVIEW,0,1300 Block of ILLINOIS ST,-122.38707,37.75479042
8385,1,42096.37569,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Thursday,BAYVIEW,0,1200 Block of INGALLS ST,-122.3818673,37.7305668
8386,0,42096.375,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,PARK,0,STANYAN ST / PAGE ST,-122.4537286,37.77009704
8387,0,42096.375,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Thursday,RICHMOND,0,3000 Block of PINE ST,-122.445912,37.78633566
8388,1,42096.375,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,TARAVAL,0,33RD AV / NORIEGA ST,-122.4914757,37.75357691
8389,0,42096.375,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,0,CLAY ST / VANNESS AV,-122.4226956,37.79217333
8390,1,42096.375,OTHER OFFENSES,FALSE PERSONATION,Thursday,MISSION,0,2700 Block of FOLSOM ST,-122.4140894,37.75329122
8391,1,42096.375,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,MISSION,0,700 Block of POTRERO AV,-122.4071342,37.75999316
8392,0,42096.375,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Thursday,PARK,0,0 Block of SHRADER ST,-122.4529745,37.77448799
8393,1,42096.375,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,MISSION,0,2700 Block of FOLSOM ST,-122.4140894,37.75329122
8394,1,42096.375,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,INGLESIDE,0,100 Block of HEARST AV,-122.4408988,37.73078216
8395,1,42096.37431,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,TENDERLOIN,0,100 Block of LEAVENWORTH ST,-122.4138932,37.78234652
8396,0,42096.36111,ASSAULT,ATTEMPTED HOMICIDE WITH A KNIFE,Thursday,SOUTHERN,1,800 Block of BRYANT ST,-122.4034048,37.77542071
8397,1,42096.35764,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Thursday,SOUTHERN,1,12TH ST / HARRISON ST,-122.4130497,37.77005279
8398,1,42096.35764,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,SOUTHERN,1,12TH ST / HARRISON ST,-122.4130497,37.77005279
8399,0,42096.35764,WARRANTS,WARRANT ARREST,Thursday,SOUTHERN,1,12TH ST / HARRISON ST,-122.4130497,37.77005279
8400,0,42096.35417,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,0,0 Block of THE EMBARCADERONORTH ST,-122.3879146,37.78336317
8401,1,42096.35417,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,SOUTHERN,0,STEVENSON ST / 6TH ST,-122.4096964,37.78175406
8402,0,42096.35417,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,0,5TH ST / MISSION ST,-122.406482,37.78273179
8403,1,42096.35417,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,PARK,0,1400 Block of FELL ST,-122.441748,37.77347352
8404,1,42096.35069,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Thursday,PARK,1,500 Block of COLE ST,-122.4503787,37.77003639
8405,0,42096.34375,MISSING PERSON,MISSING JUVENILE,Thursday,NORTHERN,0,400 Block of DUBOCE AV,-122.4308076,37.76941133
8406,1,42096.34375,MISSING PERSON,FOUND PERSON,Thursday,NORTHERN,0,400 Block of DUBOCE AV,-122.4308076,37.76941133
8407,0,42096.34028,WARRANTS,WARRANT ARREST,Thursday,CENTRAL,1,GEARY ST / POWELL ST,-122.408231,37.78735949
8408,0,42096.33333,SECONDARY CODES,DOMESTIC VIOLENCE,Thursday,BAYVIEW,0,2500 Block of GRIFFITH ST,-122.3864377,37.71918345
8409,1,42096.33333,ASSAULT,THREATS AGAINST LIFE,Thursday,BAYVIEW,0,2500 Block of GRIFFITH ST,-122.3864377,37.71918345
8410,1,42096.33333,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Thursday,NORTHERN,0,1100 Block of LAGUNA ST,-122.4274158,37.78181075
8411,1,42096.33333,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,SOUTHERN,0,THE EMBARCADEROSOUTH ST / BRYANT ST,-122.3880074,37.78710272
8412,1,42096.33333,SUSPICIOUS OCC,SUSPICIOUS PERSON,Thursday,RICHMOND,0,0 Block of 26TH AV,-122.486447,37.78782052
8413,0,42096.33333,NON-CRIMINAL,FOUND PROPERTY,Thursday,RICHMOND,0,0 Block of 26TH AV,-122.486447,37.78782052
8414,0,42096.31597,NON-CRIMINAL,LOST PROPERTY,Thursday,TARAVAL,0,1300 Block of LA PLAYA ST,-122.5091348,37.76119777
8415,0,42096.30903,WARRANTS,WARRANT ARREST,Thursday,TENDERLOIN,1,0 Block of ADA CT,-122.4156873,37.78587079
8416,0,42096.30903,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,TENDERLOIN,1,0 Block of ADA CT,-122.4156873,37.78587079
8417,1,42096.29306,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,CENTRAL,0,CALIFORNIA ST / FRONT ST,-122.3987864,37.79336011
8418,1,42096.29167,RUNAWAY,RUNAWAY,Thursday,RICHMOND,0,600 Block of 37TH AV,-122.4974544,37.77662634
8419,0,42096.29167,SECONDARY CODES,JUVENILE INVOLVED,Thursday,RICHMOND,0,600 Block of 37TH AV,-122.4974544,37.77662634
8420,1,42096.29167,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Thursday,SOUTHERN,1,300 Block of 5TH ST,-122.4021427,37.77919334
8421,0,42096.29167,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,0,100 Block of MAIN ST,-122.3941102,37.79125421
8422,1,42096.27222,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,PARK,0,200 Block of NOE ST,-122.433286,37.76545697
8423,1,42096.27083,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,RICHMOND,0,300 Block of 18TH AV,-122.4772367,37.78138472
8424,0,42096.27083,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Thursday,RICHMOND,0,300 Block of 18TH AV,-122.4772367,37.78138472
